id;doc_type;pmid;pmcid;doi;sentence;batch_name;vocabulary;sentence_id;relation_type;human_annotated;classifier_score;relation_id;entity1_end_index;entity1_start_index;entity1_ne_type;entity1_entity;entity2_end_index;entity2_start_index;entity2_ne_type;entity2_entity;initial_review_completed;nlp_status;out_of_scope;non_mammalian;status_update_time;status_update_uid;status_update_uname;possible_reference;already_exists;incorrect_relationship;submit_for_ke;ke_update_time;ke_update_uid;ke_update_uname;;;
61;f;0;PMC4491910;;Figure 5Molecular characterization of growth cones in the facial nucleus 14 days following facial nerve cut.;joe_annotated_pmc_oai;nerve_ganglia_vocab;653;anatomical-connectivity;TRUE;1;656;72;58;structure;facial nucleus;103;91;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
62;f;0;PMC3931468;;By contrast, the somatosensory cortex, fastigial nucleus of the cerebellum, vestibular nuclei, and the mesencephalic nucleus of the trigeminal nerve are important for proprioception.;joe_annotated_pmc_oai;nerve_ganglia_vocab;661;structural-connectivity;TRUE;1;666;56;39;structure;fastigial nucleus;74;64;structure;cerebellum;NULL;yes;yes;NULL;1661381562;53;Maryann Martone;NULL;NULL;NULL;no;1661381562;53;Maryann Martone;;;
63;f;0;PMC3931468;;By contrast, the somatosensory cortex, fastigial nucleus of the cerebellum, vestibular nuclei, and the mesencephalic nucleus of the trigeminal nerve are important for proprioception.;joe_annotated_pmc_oai;nerve_ganglia_vocab;661;structural-connectivity;TRUE;1;667;124;103;structure;mesencephalic nucleus;148;132;structure;trigeminal nerve;NULL;NULL;yes;NULL;1661381562;53;Maryann Martone;NULL;NULL;NULL;no;1661381562;53;Maryann Martone;;;
64;f;0;PMC6375732;;The tensor muscle was drilled using a microdiamond burr until the geniculate ganglion was visualized to identify the tympanic segment of the facial nerve.;joe_annotated_pmc_oai;nerve_ganglia_vocab;670;structural-connectivity;TRUE;1;673;125;117;structure;tympanic;153;141;structure;facial nerve;yes;no;NULL;no;1660083791;247;Jeffrey Grethe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
65;f;0;PMC5602655;;"Hence, this pathway, pretectal-accessory oculomotor nucleus, is a critical constituent of the pupillary light reflex; the afferent and efferent nerves of this pathway are the optic nerve and the oculomotor nerve, respectively; the reflex is considered to be a four-neuronal reflex pathway [23].";joe_annotated_pmc_oai;nerve_ganglia_vocab;680;general-connectivity;TRUE;1;684;59;41;structure;oculomotor nucleus;186;175;structure;optic nerve;yes;NULL;NULL;NULL;1659845032;53;Maryann Martone;NULL;0;NULL;yes;1659845022;53;Maryann Martone;;;
66;f;0;PMC5602655;;"Hence, this pathway, pretectal-accessory oculomotor nucleus, is a critical constituent of the pupillary light reflex; the afferent and efferent nerves of this pathway are the optic nerve and the oculomotor nerve, respectively; the reflex is considered to be a four-neuronal reflex pathway [23].";joe_annotated_pmc_oai;nerve_ganglia_vocab;680;general-connectivity;TRUE;1;685;59;41;structure;oculomotor nucleus;211;195;structure;oculomotor nerve;yes;NULL;yes;no;1659585114;36111;Vicky Guo;;;NULL;;NULL;NULL;NULL;;;
67;f;0;PMC3420612;;Primary HFS is mostly attributed to vascular loops compressing the seventh cranial nerve at its exit zone from brainstem [1, 8, 9].;joe_annotated_pmc_oai;nerve_ganglia_vocab;689;topological-connectivity;TRUE;1;692;88;67;structure;seventh cranial nerve;120;111;structure;brainstem;yes;NULL;NULL;NULL;1660083802;247;Jeffrey Grethe;0;1;0;no;1660083825;247;Jeffrey Grethe;;;
68;f;0;PMC3159325;;This cephalic spread of the local anesthetic disrupts the oculosympathetic pathway at the level of second-order neurons exiting the spinal cord (C8- T4) in transit to the superior cervical ganglion.;joe_annotated_pmc_oai;nerve_ganglia_vocab;701;anatomical-connectivity;TRUE;1;704;143;132;structure;spinal cord;197;171;structure;superior cervical ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;yes;1659845196;53;Maryann Martone;;;
69;f;0;PMC6570838;;At 2 dpf, the maxillary nerve, consisting of facial and trigeminal nerve branches, had already entered the maxillary barbel primordium, on which taste buds could be observed (Fig. 3b, b?, e, h).;joe_annotated_pmc_oai;nerve_ganglia_vocab;709;structural-connectivity;TRUE;1;714;29;14;structure;maxillary nerve;51;45;structure;facial;NULL;NULL;NULL;yes;1659845452;53;Maryann Martone;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
70;f;0;PMC6570838;;At 2 dpf, the maxillary nerve, consisting of facial and trigeminal nerve branches, had already entered the maxillary barbel primordium, on which taste buds could be observed (Fig. 3b, b?, e, h).;joe_annotated_pmc_oai;nerve_ganglia_vocab;709;structural-connectivity;TRUE;1;715;29;14;structure;maxillary nerve;72;56;structure;trigeminal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
71;f;0;PMC6570838;;At 2 dpf, the maxillary nerve, consisting of facial and trigeminal nerve branches, had already entered the maxillary barbel primordium, on which taste buds could be observed (Fig. 3b, b?, e, h).;joe_annotated_pmc_oai;nerve_ganglia_vocab;709;topological-connectivity;TRUE;1;716;29;14;structure;maxillary nerve;134;107;structure;maxillary barbel primordium;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
72;f;0;PMC6647275;;GnRH-expressing neurons in the midbrain tegmentum and the terminal nerve project their axons broadly in the brain, except the pituitary.;joe_annotated_pmc_oai;nerve_ganglia_vocab;719;anatomical-connectivity;TRUE;1;723;72;58;structure;terminal nerve;113;108;structure;brain;NULL;NULL;NULL;yes;1659845633;53;Maryann Martone;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
73;f;0;PMC6647275;;GnRH-expressing neurons in the midbrain tegmentum and the terminal nerve project their axons broadly in the brain, except the pituitary.;joe_annotated_pmc_oai;nerve_ganglia_vocab;719;anatomical-connectivity;TRUE;1;724;49;31;structure;midbrain tegmentum;113;108;structure;brain;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
74;f;0;PMC6647275;;Here, the terminal nerve GnRH neurons are suggested to modulate dopaminergic cell [50, 53] and induce the modulation of responsibility of ganglion cells to color contrast [54, 55].;joe_annotated_pmc_oai;nerve_ganglia_vocab;725;functional-connectivity;TRUE;1;728;24;10;structure;terminal nerve;146;138;structure;ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
75;f;0;PMC4604108;;These authors note that the ancestral gnathostomes would also have possessed an accessory nucleus located in the rostral spinal cord and probably isolated from any of the branchiomeric nerve components, including the vagus [36].;joe_annotated_pmc_oai;nerve_ganglia_vocab;731;anatomical-connectivity;TRUE;1;734;97;80;structure;accessory nucleus;132;113;structure;rostral spinal cord;NULL;NULL;NULL;yes;1659845654;53;Maryann Martone;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
76;f;0;PMC7162667;;Endometriosis close to the sympathetic and parasympathetic nerve fibers (hypogastric plexus and splanchnic nerves) can lead to a dysfunction of pelvic organs (e.g. dysfunction of the bladder as well as disturbance of vaginal lubrication and intestinal dysfunction) (Possover, 2014).;joe_annotated_pmc_oai;nerve_ganglia_vocab;738;general-connectivity;TRUE;1;742;64;43;structure;parasympathetic nerve;113;96;structure;splanchnic nerves;yes;NULL;NULL;NULL;1659845667;53;Maryann Martone;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
77;f;0;PMC7162667;;Endometriosis close to the sympathetic and parasympathetic nerve fibers (hypogastric plexus and splanchnic nerves) can lead to a dysfunction of pelvic organs (e.g. dysfunction of the bladder as well as disturbance of vaginal lubrication and intestinal dysfunction) (Possover, 2014).;joe_annotated_pmc_oai;nerve_ganglia_vocab;738;general-connectivity;TRUE;1;743;64;43;structure;parasympathetic nerve;91;73;structure;hypogastric plexus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
78;f;0;PMC5499357;;The extended amygdala consists of the central nucleus of the amygdala (CeA), bed nucleus of the stria terminalis (BNST), and shell subregion of the nucleus accumbens (AcbSh).;joe_annotated_pmc_oai;nerve_ganglia_vocab;746;general-connectivity;TRUE;1;751;69;38;structure;central nucleus of the amygdala;112;77;structure;bed nucleus of the stria terminalis;NULL;yes;NULL;NULL;1659845804;53;Maryann Martone;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
79;f;0;PMC5499357;;The extended amygdala consists of the central nucleus of the amygdala (CeA), bed nucleus of the stria terminalis (BNST), and shell subregion of the nucleus accumbens (AcbSh).;joe_annotated_pmc_oai;nerve_ganglia_vocab;746;anatomical-connectivity;TRUE;1;752;112;96;structure;stria terminalis;165;148;structure;nucleus accumbens;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
80;f;0;PMC5499357;;The extended amygdala consists of the central nucleus of the amygdala (CeA), bed nucleus of the stria terminalis (BNST), and shell subregion of the nucleus accumbens (AcbSh).;joe_annotated_pmc_oai;nerve_ganglia_vocab;746;general-connectivity;TRUE;1;753;69;38;structure;central nucleus of the amygdala;165;148;structure;nucleus accumbens;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
81;f;0;PMC5499357;;The extended amygdala consists of the central nucleus of the amygdala (CeA), bed nucleus of the stria terminalis (BNST), and shell subregion of the nucleus accumbens (AcbSh).;joe_annotated_pmc_oai;nerve_ganglia_vocab;746;general-connectivity;TRUE;1;754;112;77;structure;bed nucleus of the stria terminalis;165;148;structure;nucleus accumbens;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
82;f;0;PMC4313585;;Cholecystokinin (CCK) is a peptide produced mainly in the duodenum and jejunum that acts on the vagus nerve and directly on the hypothalamic nuclei.;joe_annotated_pmc_oai;nerve_ganglia_vocab;758;functional-connectivity;TRUE;1;762;66;58;structure;duodenum;107;96;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
83;f;0;PMC4313585;;Cholecystokinin (CCK) is a peptide produced mainly in the duodenum and jejunum that acts on the vagus nerve and directly on the hypothalamic nuclei.;joe_annotated_pmc_oai;nerve_ganglia_vocab;758;functional-connectivity;TRUE;1;763;78;71;structure;jejunum;107;96;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
84;f;0;PMC6433972;;For the most part, the frontotemporoinsular cortices fall within the projection fields of the UF, the ventral amygdalofugal pathway (Kamali et al., 2016), the stria terminalis (Baydin et al., 2017), and the inferomedial leaflet of the medial forebrain bundle (Edlow et al., 2016).;joe_annotated_pmc_oai;nerve_ganglia_vocab;766;anatomical-connectivity;TRUE;1;772;52;23;structure;frontotemporoinsular cortices;96;94;structure;UF;NULL;NULL;yes;NULL;1659845837;53;Maryann Martone;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
85;f;0;PMC6433972;;For the most part, the frontotemporoinsular cortices fall within the projection fields of the UF, the ventral amygdalofugal pathway (Kamali et al., 2016), the stria terminalis (Baydin et al., 2017), and the inferomedial leaflet of the medial forebrain bundle (Edlow et al., 2016).;joe_annotated_pmc_oai;nerve_ganglia_vocab;766;anatomical-connectivity;TRUE;1;773;52;23;structure;frontotemporoinsular cortices;175;159;structure;stria terminalis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
86;f;0;PMC6433972;;For the most part, the frontotemporoinsular cortices fall within the projection fields of the UF, the ventral amygdalofugal pathway (Kamali et al., 2016), the stria terminalis (Baydin et al., 2017), and the inferomedial leaflet of the medial forebrain bundle (Edlow et al., 2016).;joe_annotated_pmc_oai;nerve_ganglia_vocab;766;anatomical-connectivity;TRUE;1;774;52;23;structure;frontotemporoinsular cortices;131;102;structure;ventral amygdalofugal pathway;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
87;f;0;PMC6433972;;For the most part, the frontotemporoinsular cortices fall within the projection fields of the UF, the ventral amygdalofugal pathway (Kamali et al., 2016), the stria terminalis (Baydin et al., 2017), and the inferomedial leaflet of the medial forebrain bundle (Edlow et al., 2016).;joe_annotated_pmc_oai;nerve_ganglia_vocab;766;anatomical-connectivity;TRUE;1;775;52;23;structure;frontotemporoinsular cortices;258;235;structure;medial forebrain bundle;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
88;f;0;PMC6521070;;This includes a bi-directional connection between the heart and the brain via the vagus nerve.;joe_annotated_pmc_oai;nerve_ganglia_vocab;778;anatomical-connectivity;TRUE;1;782;59;54;structure;heart;73;68;structure;brain;yes;NULL;NULL;NULL;1659934793;53;Maryann Martone;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
89;f;0;PMC6521070;;This includes a bi-directional connection between the heart and the brain via the vagus nerve.;joe_annotated_pmc_oai;nerve_ganglia_vocab;778;anatomical-connectivity;TRUE;1;783;73;68;structure;brain;93;82;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;no;1659934800;53;Maryann Martone;;;
90;f;0;PMC6521070;;This includes a bi-directional connection between the heart and the brain via the vagus nerve.;joe_annotated_pmc_oai;nerve_ganglia_vocab;778;anatomical-connectivity;TRUE;1;784;59;54;structure;heart;93;82;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
91;f;0;PMC4285050;;After consuming food, CCK is secreted from the duodenum and then binds to CCK receptors that are located on afferent terminals of the vagus nerve.;joe_annotated_pmc_oai;nerve_ganglia_vocab;787;functional-connectivity;TRUE;1;790;55;47;structure;duodenum;145;134;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;yes;1659935153;53;Maryann Martone;;;
92;f;0;PMC3790330;;They found in lampreys that the trigeminal sensory neurons project somatotopically to the relay nuclei in the hindbrain, with the neurons of these brain nuclei being organized in the same somatotopic pattern as in the trigeminal nerve.;joe_annotated_pmc_oai;nerve_ganglia_vocab;794;anatomical-connectivity;TRUE;1;797;58;32;structure;trigeminal sensory neurons;119;110;structure;hindbrain;NULL;NULL;NULL;yes;1659935162;53;Maryann Martone;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
93;f;0;PMC4439543;;"Arousal of the PNS arouses the vagus nerve, and consequently, triggers the release of a number of hormones including oxytocin in women and vasopression in men (Insel, 1997; Schulkin, 1999; Kemp and Guastella, 2011).";joe_annotated_pmc_oai;nerve_ganglia_vocab;800;functional-connectivity;TRUE;1;803;18;15;structure;PNS;42;31;structure;vagus nerve;NULL;yes;NULL;NULL;1659935189;53;Maryann Martone;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
94;f;0;PMC3601045;;It is important to remember that, at the level of the nose, there is the nasopalatine nerve which innervates the nasal cavity and belongs to the maxillary section of the trigeminal nerve.;joe_annotated_pmc_oai;nerve_ganglia_vocab;806;structural-connectivity;TRUE;1;812;154;145;structure;maxillary;186;170;structure;trigeminal nerve;yes;NULL;NULL;NULL;1659935724;53;Maryann Martone;NULL;0;NULL;yes;1659935705;53;Maryann Martone;;;
95;f;0;PMC3601045;;It is important to remember that, at the level of the nose, there is the nasopalatine nerve which innervates the nasal cavity and belongs to the maxillary section of the trigeminal nerve.;joe_annotated_pmc_oai;nerve_ganglia_vocab;806;anatomical-connectivity;TRUE;1;813;91;73;structure;nasopalatine nerve;125;113;structure;nasal cavity;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
96;f;0;PMC3601045;;It is important to remember that, at the level of the nose, there is the nasopalatine nerve which innervates the nasal cavity and belongs to the maxillary section of the trigeminal nerve.;joe_annotated_pmc_oai;nerve_ganglia_vocab;806;structural-connectivity;TRUE;1;814;91;73;structure;nasopalatine nerve;154;145;structure;maxillary;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
97;f;0;PMC3601045;;It is important to remember that, at the level of the nose, there is the nasopalatine nerve which innervates the nasal cavity and belongs to the maxillary section of the trigeminal nerve.;joe_annotated_pmc_oai;nerve_ganglia_vocab;806;structural-connectivity;TRUE;1;811;91;73;structure;nasopalatine nerve;186;170;structure;trigeminal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
98;f;0;PMC3601045;;40,41 These efferents contact the pterygopalatine ganglion and pass through the base of the pterygoid process of the sphenoid bone, then extend into the pterygoid (vidian) canal, finally reaching the pterygopalatine fossa and developing synaptic connections with the homonymous ganglion.;joe_annotated_pmc_oai;nerve_ganglia_vocab;815;topological-connectivity;TRUE;1;819;221;200;structure;pterygopalatine fossa;286;267;structure;homonymous ganglion;yes;NULL;NULL;NULL;1659935853;53;Maryann Martone;NULL;0;NULL;yes;1659935851;53;Maryann Martone;;;
